timestamp,pixel_x,pixel_y,world_x_m,world_y_m,elapsed_time
1783179862.5230012,1293,301,1.027775377217275,-0.6885385068930182,5.0922935009002686
1783179862.5929387,1293,301,1.027775377217275,-0.6885385068930182,5.162230968475342
1783179862.668919,1293,301,1.027775377217275,-0.6885385068930182,5.238211393356323
1783179862.7346778,1293,301,1.027775377217275,-0.6885385068930182,5.303970098495483
1783179862.8003762,1293,301,1.027775377217275,-0.6885385068930182,5.369668483734131
1783179862.869037,1293,301,1.027775377217275,-0.6885385068930182,5.438329219818115
1783179862.9304588,1293,301,1.027775377217275,-0.6885385068930182,5.499751091003418
1783179862.9972117,1293,301,1.027775377217275,-0.6885385068930182,5.566504001617432
1783179863.0723784,1293,301,1.027775377217275,-0.6885385068930182,5.6416707038879395
1783179863.1524875,1293,301,1.027775377217275,-0.6885385068930182,5.721779823303223
1783179863.2161775,1293,301,1.027775377217275,-0.6885385068930182,5.7854697704315186
1783179863.2931185,1293,301,1.027775377217275,-0.6885385068930182,5.8624107837677
1783179863.365873,1293,301,1.027775377217275,-0.6885385068930182,5.9351654052734375
1783179863.439912,1293,301,1.027775377217275,-0.6885385068930182,6.009204387664795
1783179863.5205815,1293,301,1.027775377217275,-0.6885385068930182,6.089873790740967
1783179863.6014626,1293,301,1.027775377217275,-0.6885385068930182,6.170754909515381
1783179863.6784465,1293,301,1.027775377217275,-0.6885385068930182,6.247738838195801
1783179863.7513962,1293,301,1.027775377217275,-0.6885385068930182,6.320688486099243
1783179863.8302991,1293,301,1.027775377217275,-0.6885385068930182,6.399591445922852
1783179863.910038,1293,301,1.027775377217275,-0.6885385068930182,6.47933030128479
1783179863.972366,1293,301,1.027775377217275,-0.6885385068930182,6.541658401489258
1783179864.0386584,1293,301,1.027775377217275,-0.6885385068930182,6.607950687408447
1783179864.1213377,1293,301,1.027775377217275,-0.6885385068930182,6.690629959106445
1783179864.2132664,1293,301,1.027775377217275,-0.6885385068930182,6.7825586795806885
1783179864.310141,1293,301,1.027775377217275,-0.6885385068930182,6.8794333934783936
1783179864.3845365,1295,301,1.0318350610611982,-0.689269769130575,6.953828811645508
1783179864.4647691,1295,301,1.0318350610611982,-0.689269769130575,7.034061431884766
1783179864.530038,1295,301,1.0318350610611982,-0.689269769130575,7.099330425262451
1783179864.6062562,1295,301,1.0318350610611982,-0.689269769130575,7.175548553466797
1783179864.6779869,1295,301,1.0318350610611982,-0.689269769130575,7.247279167175293
1783179864.7508786,1295,301,1.0318350610611982,-0.689269769130575,7.320170879364014
1783179864.8244212,1295,301,1.0318350610611982,-0.689269769130575,7.393713474273682
1783179864.9062474,1295,301,1.0318350610611982,-0.689269769130575,7.475539684295654
1783179864.983216,1295,301,1.0318350610611982,-0.689269769130575,7.552508354187012
1783179865.0630527,1295,301,1.0318350610611982,-0.689269769130575,7.632344961166382
1783179865.1407104,1295,301,1.0318350610611982,-0.689269769130575,7.710002660751343
1783179865.2138221,1295,301,1.0318350610611982,-0.689269769130575,7.783114433288574
1783179865.2843578,1295,301,1.0318350610611982,-0.689269769130575,7.853650093078613
1783179865.3602023,1295,301,1.0318350610611982,-0.689269769130575,7.929494619369507
1783179865.4331868,1295,301,1.0318350610611982,-0.689269769130575,8.002479076385498
1783179865.5036647,1295,301,1.0318350610611982,-0.689269769130575,8.072957038879395
1783179865.5823312,1295,301,1.0318350610611982,-0.689269769130575,8.151623487472534
1783179865.6559913,1295,301,1.0318350610611982,-0.689269769130575,8.2252836227417
1783179865.7281415,1295,301,1.0318350610611982,-0.689269769130575,8.297433853149414
1783179865.8085344,1295,301,1.0318350610611982,-0.689269769130575,8.377826690673828
1783179865.8803234,1295,301,1.0318350610611982,-0.689269769130575,8.449615716934204
1783179865.9593337,1295,301,1.0318350610611982,-0.689269769130575,8.528625965118408
1783179866.03151,1295,301,1.0318350610611982,-0.689269769130575,8.600802421569824
1783179866.106087,1295,301,1.0318350610611982,-0.689269769130575,8.675379276275635
1783179866.1689649,1295,301,1.0318350610611982,-0.689269769130575,8.73825716972351
1783179866.2418818,1295,301,1.0318350610611982,-0.689269769130575,8.811174154281616
